,support,itemsets,length
385,0.01002133253956442,"frozenset({'California', '04', '11', 'Cabernet Sauvignon'})",4
386,0.006548593540705462,"frozenset({'California', '04', '11', 'Pinot Noir'})",4
387,0.0016867589423029221,"frozenset({'California', '04', '11', 'Red Blend'})",4
388,0.0010914322567842436,"frozenset({'04', 'Oregon', '11', 'Pinot Noir'})",4
389,0.007391973011856923,"frozenset({'California', '04', '12', 'Cabernet Sauvignon'})",4
390,0.0054571612839212184,"frozenset({'California', '04', 'Chardonnay', '12'})",4
391,0.015280051594979412,"frozenset({'California', '04', '12', 'Pinot Noir'})",4
392,0.0038696234558714096,"frozenset({'California', '04', '12', 'Red Blend'})",4
393,0.002530138413454383,"frozenset({'04', 'Oregon', 'Pinot Noir', '12'})",4
394,0.010517438110829985,"frozenset({'California', '04', '13', 'Cabernet Sauvignon'})",4
395,0.0018355906136825917,"frozenset({'13', '04', 'Washington', 'Cabernet Sauvignon'})",4
396,0.013940566552562384,"frozenset({'California', '04', 'Chardonnay', '13'})",4
397,0.015478493823485638,"frozenset({'California', '04', 'Pinot Noir', '13'})",4
398,0.011509649253361115,"frozenset({'California', '04', '13', 'Red Blend'})",4
399,0.004762613484149427,"frozenset({'13', '04', 'Oregon', 'Pinot Noir'})",4
400,0.0027285806419606092,"frozenset({'13', '04', 'Washington', 'Red Blend'})",4
401,0.021282929007292752,"frozenset({'California', '04', '14', 'Cabernet Sauvignon'})",4
402,0.0029270228704668354,"frozenset({'14', '04', 'Washington', 'Cabernet Sauvignon'})",4
403,0.03304063104628665,"frozenset({'California', '04', 'Chardonnay', '14'})",4
404,0.014535893238081063,"frozenset({'California', '04', '14', 'Pinot Noir'})",4
405,0.022523192935456664,"frozenset({'California', '04', '14', 'Red Blend'})",4
406,0.009326784739792628,"frozenset({'14', '04', 'Chardonnay', 'New York'})",4
407,0.0015379272709232525,"frozenset({'14', '04', 'Chardonnay', 'Oregon'})",4
408,0.003522349555985514,"frozenset({'14', '04', 'Chardonnay', 'Washington'})",4
409,0.0011906533710373567,"frozenset({'14', '04', 'New York', 'Red Blend'})",4
410,0.004613781812769758,"frozenset({'14', '04', 'Oregon', 'Pinot Noir'})",4
411,0.007739246911742819,"frozenset({'14', '04', 'Washington', 'Red Blend'})",4
